id,created_at,full_text,media,screen_name,name,profile_image_url,user_id,in_reply_to,retweeted_status,quoted_status,media_tags,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1805918937810362408","2024-06-26 13:00:01 +02:00","Free, c'est près de 650 postes à pourvoir partout en France. \n\nEt toi, t'es libre ? \n\n👉 https://t.co/DwufxIbZus https://t.co/MPr3FWat8S","[{""type"":""video"",""url"":""https://t.co/MPr3FWat8S"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1805622979193184256/pu/img/jv5JZ8f6_esbQOVG.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1805622979193184256/pu/vid/avc1/1280x720/Ri6X4i_iXlOtSYlP.mp4?tag=12""}]","free","Free","https://pbs.twimg.com/profile_images/1775042075882340352/EVf4os4u_normal.jpg","252263949","null","null","null","[]",90,24,7,1,30,27567,false,false,false,"https://twitter.com/free/status/1805918937810362408"
"1811040987365421110","2024-07-10 16:13:13 +02:00","@Xavier75 et tout le réseau @Freebox sachez qu'une main courante va être déposée, et ira plus loin s'il le faut.\n6 appels en 24h avec 6 numéros différents quand je demande de retirer mon numéro de vos bases de données c'est du harcèlement.\nVos forfaits de merde j'en veux pas.","[]","FrenchTea13","Mary 🐇","https://pbs.twimg.com/profile_images/1864648277729157120/2tqAbBII_normal.jpg","1035075736850362368","null","null","null","[]",0,0,0,0,1,56,false,false,false,"https://twitter.com/FrenchTea13/status/1811040987365421110"
"1811340901450473847","2024-07-11 12:04:58 +02:00","[Speedtest] Hop ! Le nouveau serveur nPerf 100 Gb/s pour vos tests de débit @free est apparu. Il vous permettra d’effectuer une symétrie de vos speedtest @nPerf pour des conditions optimales. 🚀✨ #Nperf #Free #Speedtest\n\nAlors, ça donne quoi vos tests ? https://t.co/UE2OJDZ1tw","[{""type"":""photo"",""url"":""https://t.co/UE2OJDZ1tw"",""thumbnail"":""https://pbs.twimg.com/media/GSMs8vOXwAAghR1?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSMs8vOXwAAghR1?format=jpg&name=orig""}]","Free_1337","Free 1337","https://pbs.twimg.com/profile_images/1436009896311496707/ZZbSW2SK_normal.jpg","1435161160547016704","null","null","null","[]",176,20,23,1,17,20282,false,false,false,"https://twitter.com/Free_1337/status/1811340901450473847"
"1812874502642049501","2024-07-15 17:38:57 +02:00","@free @Xavier75 Installer la fibre sans autorisation du propriétaire et en perçant de partout, c'est normal ?","[]","Tubbydev","Tubbydev","https://pbs.twimg.com/profile_images/1721669294/tubbydev_normal.gif","449802600","null","null","null","[]",0,0,0,0,1,14,false,false,false,"https://twitter.com/Tubbydev/status/1812874502642049501"
"1813101958900879811","2024-07-16 08:42:47 +02:00","On ne se rend pas assez compte que sans Xavier Niel aujourd'hui on paierait tous nos forfaits 144,99€ avec 65 SMS par jour, 2h d'appel par mois et 150Mo de données mobiles","[]","GrandOeil_","Rivergaro","https://pbs.twimg.com/profile_images/1925232103223885824/LoE1VhkM_normal.jpg","1480924607758618624","null","null","null","[]",22025,2505,426,144,157,1131085,false,false,false,"https://twitter.com/GrandOeil_/status/1813101958900879811"
"1813210070596935950","2024-07-16 15:52:23 +02:00","T’as précisé qu’on n’était pas gratuit ?","[]","free","Free","https://pbs.twimg.com/profile_images/1775042075882340352/EVf4os4u_normal.jpg","252263949","null","null","1812453653866848502","[]",168,11,3,2,16,59034,false,false,false,"https://twitter.com/free/status/1813210070596935950"
"1813231927559643512","2024-07-16 17:19:14 +02:00","“C’était mieux avant”\n\nAvant : https://t.co/YLMSCOBQAC","[{""type"":""photo"",""url"":""https://t.co/YLMSCOBQAC"",""thumbnail"":""https://pbs.twimg.com/media/GSnk075XMAAoYy2?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSnk075XMAAoYy2?format=jpg&name=orig""}]","Xavier75","Xavier Niel","https://pbs.twimg.com/profile_images/1846919134837141504/SFkaCgbT_normal.jpg","17744075","null","null","null","[]",13216,1179,382,151,495,757116,false,false,false,"https://twitter.com/Xavier75/status/1813231927559643512"
"1813254932449140912","2024-07-16 18:50:39 +02:00","@free 13 minutes 13 sec!!!!!  c'est le temps ENCOREEEEE UNE FOIS PERDU à attendre après free pour résoudre un problème récurent !! INCOMPÉTENCE !!!!  Ils ne répondent jamais!!!!! https://t.co/2FdeQbWjHg","[{""type"":""photo"",""url"":""https://t.co/2FdeQbWjHg"",""thumbnail"":""https://pbs.twimg.com/media/GSn5wElWcAAXScf?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSn5wElWcAAXScf?format=jpg&name=orig""}]","Ben29072013","Ben","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","1495878109773639684","null","null","null","[]",0,0,0,0,1,91,false,false,false,"https://twitter.com/Ben29072013/status/1813254932449140912"
"1813267588560134325","2024-07-16 19:40:56 +02:00","J'avais vu juste et il n'aura finalement fallu attendre que quelques heures.\n\nFree ajoute actuellement les versions HDR de France 2 UHD et France 3 UHD !\n\nDe mauvais élève, et après de nombreux messages de mécontentements sur l'absence de HDR, @OQEEbyFree @Freebox passe en tête en proposant dorénavant deux versions : SDR et HDR. De quoi satisfaire tout le monde (pour ceux qui ont des problèmes avec le HDR) 🥳\n\nFrance 2 UHD : canal 102\nFrance 2 UHD HDR : canal 103\nFrance 3 UHD : canal 104 (ex canal 103)\nFrance 3 UHD HDR : canal 105\n\nDispo suivant la freebox (mettez en commentaire si vous l'avez, ou pas, sur votre Freebox 4K), quelques bugs actuellement (le temps de mettre en place les flux)\n\n(photo discord jartabul)","[{""type"":""photo"",""url"":""https://t.co/j8JOqA9Zer"",""thumbnail"":""https://pbs.twimg.com/media/GSoFQp8XkAAHeiK?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSoFQp8XkAAHeiK?format=jpg&name=orig""}]","ultrakfr","Ultra-K.fr","https://pbs.twimg.com/profile_images/1529801153810243584/KkigkGXq_normal.png","814459661718065152","null","null","1813140847531077882","[]",107,15,14,1,40,33294,false,false,false,"https://twitter.com/ultrakfr/status/1813267588560134325"
"1813579520819286432","2024-07-17 16:20:27 +02:00","Le service proximité de @free 1 des plus grosses arnaques de ces dernières années.Incompétents et complètement dépassés.Tu en sais plus qu'eux,tu leur dis ce qui marche pas,tu prends un rdv avec un technicien qui vient que ds 1 semaine!\nPratique pr le télétravail!\nPlus de reponse","[]","_Kirikou_","Kirikou","https://pbs.twimg.com/profile_images/631117806055124992/wlWt45pP_normal.png","126365317","null","null","null","[]",0,0,0,0,2,27,false,false,false,"https://twitter.com/_Kirikou_/status/1813579520819286432"
"1813581407668871481","2024-07-17 16:27:56 +02:00","@free comment vous joindre ? j'ai été débité pour non restitution de matériel pour une résiliation de ligne que je n'ai pas effectuée moi même, impossible de vous joindre car mes identifiants n existent plus, vos relances sont arrivées directement.","[]","fannnoche","fannoche","https://pbs.twimg.com/profile_images/1245059874536423427/l-TF7zS9_normal.jpg","874295773","null","null","null","[]",0,0,0,0,2,18,false,false,false,"https://twitter.com/fannnoche/status/1813581407668871481"
"1813585524109771255","2024-07-17 16:44:18 +02:00","La Freebox #Ultra dans Paris https://t.co/2wcCY93kSD","[{""type"":""photo"",""url"":""https://t.co/2wcCY93kSD"",""thumbnail"":""https://pbs.twimg.com/media/GSsmUs_XoAAJxV8?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSsmUs_XoAAJxV8?format=jpg&name=orig""},{""type"":""photo"",""url"":""https://t.co/2wcCY93kSD"",""thumbnail"":""https://pbs.twimg.com/media/GSsmUtEXMAAKBSg?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSsmUtEXMAAKBSg?format=jpg&name=orig""},{""type"":""photo"",""url"":""https://t.co/2wcCY93kSD"",""thumbnail"":""https://pbs.twimg.com/media/GSsmUtFWMAAtdim?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSsmUtFWMAAtdim?format=jpg&name=orig""}]","free","Free","https://pbs.twimg.com/profile_images/1775042075882340352/EVf4os4u_normal.jpg","252263949","null","null","1813138986363154920","[]",765,47,12,2,32,91423,false,false,false,"https://twitter.com/free/status/1813585524109771255"
"1813586665371513000","2024-07-17 16:48:50 +02:00","@free ma fibre HS depuis 3 semaines https://t.co/E8AEMBdLku","[{""type"":""photo"",""url"":""https://t.co/E8AEMBdLku"",""thumbnail"":""https://pbs.twimg.com/media/GSsnb7BWgAAM4cl?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GSsnb7BWgAAM4cl?format=png&name=orig""}]","tud0z","tudoz 🇫🇷","https://pbs.twimg.com/profile_images/1745951555692425216/5xpeoXbR_normal.jpg","965603032019980288","1813585524109771255","null","null","[]",2,0,0,0,1,1139,false,false,false,"https://twitter.com/tud0z/status/1813586665371513000"
"1813586931986698575","2024-07-17 16:49:54 +02:00","@free Vous pouvez m’envoyer les avengers de la fibre svp les mêmes que j’ai chez @terracid ça fait 1mois que j’attend","[]","mglp__","paulquivoitdanslenoir","https://pbs.twimg.com/profile_images/1869674288589983744/MyiKTvZh_normal.jpg","1192138598243618816","1813585524109771255","null","null","[]",1,0,0,0,1,968,false,false,false,"https://twitter.com/mglp__/status/1813586931986698575"
"1813604838682325386","2024-07-17 18:01:03 +02:00","Bon je travaille En remote chez moi et ça fait 1 semaine que j’ai plus de connexion avec @free , ils ont envoyé un technicien qui a dit « on vous envoie un autres tech » et depuis plus de nouvelles, de base je kiff free, @Xavier75 le boss etc etc mais la ,,,.","[]","Lorkydey","Thomas","https://pbs.twimg.com/profile_images/1898608268571717633/CqPecn0v_normal.jpg","1077152320893435904","null","null","null","[]",0,0,0,0,2,51,false,false,false,"https://twitter.com/Lorkydey/status/1813604838682325386"
"1813625655374098443","2024-07-17 19:23:46 +02:00","@free il va falloir revoir la sélection des installateurs de fibre optique !!! J’ai pas commandé un fil pour étendre mon linge … le voisin non plus ! Donc va falloir revenir !!! https://t.co/eAVSxCijnq","[{""type"":""photo"",""url"":""https://t.co/eAVSxCijnq"",""thumbnail"":""https://pbs.twimg.com/media/GStK64DXkAEV8nr?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GStK64DXkAEV8nr?format=jpg&name=orig""}]","Marc_Vador","Marc Vador","https://pbs.twimg.com/profile_images/1600577249/51LSPcgYbvL._SL500_AA280__normal.jpg","300699726","null","null","null","[]",0,0,0,0,1,34,false,false,false,"https://twitter.com/Marc_Vador/status/1813625655374098443"
"1813628840624943206","2024-07-17 19:36:25 +02:00","@OQEEbyFree @wdufour105 @ultrakfr @Freebox Bonjour\nComptez vous intégrer les versions HDR de FR2 et FR3 sur les applis Oqee TV hors player pop (LG TV) ? Et si oui, sous quel délai approximatif (à temps pour les JO) ?\nNous sommes nombreux à utiliser l'appli sans le décodeur, ce serait très appréciable.\nMerci par avance","[]","gurbain69","PGIndyPacers","https://pbs.twimg.com/profile_images/885175030090539009/5-6fk5sL_normal.jpg","2495892351","1813550141347094545","null","null","[]",1,0,0,0,1,46,false,false,false,"https://twitter.com/gurbain69/status/1813628840624943206"
"1813633896136994907","2024-07-17 19:56:31 +02:00","@Free_1337 @Freebox @Xavier75 \n1/2 \nSalut Free je désespère.....\nClient depuis 20 ans payant à chaque fois le renouvellement de mes box plein tarif sans jamais un geste commercial pour ses vieux clients. \nJe subis depuis le moi de juin des coupures intempestifs de ma ligne","[]","Motsen78","Motsen","https://pbs.twimg.com/profile_images/1278018661807251457/jdCEAgE8_normal.jpg","1229545004026212353","null","null","null","[]",0,0,0,0,2,115,false,false,false,"https://twitter.com/Motsen78/status/1813633896136994907"
"1813652642113229136","2024-07-17 21:11:00 +02:00","@Freebox de l’aide s’il vous plaît 🙏🏼 https://t.co/g7y5s0xEOw","[{""type"":""animated_gif"",""url"":""https://t.co/g7y5s0xEOw"",""thumbnail"":""https://pbs.twimg.com/tweet_video_thumb/GStjdJ_XYAAXzw1.jpg?name=thumb"",""original"":""https://video.twimg.com/tweet_video/GStjdJ_XYAAXzw1.mp4""}]","soulakhey","Limonade.Rigolade","https://pbs.twimg.com/profile_images/1764313790877745153/K4b6_4ai_normal.jpg","1291160596319211521","null","null","null","[]",0,0,0,0,1,90,false,false,false,"https://twitter.com/soulakhey/status/1813652642113229136"
"1813672057575731665","2024-07-17 22:28:09 +02:00","@free @GrandOeil_ Ne passez pas chez free !!!! Depuis le mois de mai, j'attends qu'ils me rendent ma clé avec laquelle l'installateur free est parti !!","[]","coWiqx","coWiqx ⏚🏴","https://pbs.twimg.com/profile_images/1638910659629809664/GAZQIQoX_normal.jpg","1098976191703367685","1813209920998662574","null","null","[]",0,0,0,0,1,326,false,false,false,"https://twitter.com/coWiqx/status/1813672057575731665"
"1813684903856468282","2024-07-17 23:19:12 +02:00","@Freebox pourquoi j’ai des bugs de connexion wsh je paye la fibre","[]","Darknig78166491","Store-inodore","https://pbs.twimg.com/profile_images/1829920727362850816/D7sqlhPv_normal.jpg","1645170841481519107","null","null","null","[]",0,0,0,0,2,185,false,false,false,"https://twitter.com/Darknig78166491/status/1813684903856468282"
"1813698687253746036","2024-07-18 00:13:58 +02:00","Merci @free de m'avoir fait passer une ""super"" soirée en live et merci pour ces 2 déconnexions pour une mise à jour de la box en pleine soirée...\n\nEn l'espace de 2 mois j'ai déjà eu 2 soucis majeur de connexion avec votre box.... et ça sans JAMAIS aucun geste commercial...","[]","HugoRLT__","HugoRLT","https://pbs.twimg.com/profile_images/1914387835148242944/GgyHY--w_normal.jpg","1364927865817604100","null","null","null","[]",0,0,0,0,2,67,false,false,false,"https://twitter.com/HugoRLT__/status/1813698687253746036"
"1813864570282541144","2024-07-18 11:13:08 +02:00","Bonjour @free je cherche à modifier des mots de passe de boîtes mails qui sont gérés chez vous sur des domaines un peu vieux. Comment peut-on faire ça n'a pas l'air possible via la page webmail free","[]","tontonyoy","tontonyoy","https://pbs.twimg.com/profile_images/604920138735976448/0TndXSzW_normal.jpg","1560176012","null","null","null","[]",0,0,0,0,2,199,false,false,false,"https://twitter.com/tontonyoy/status/1813864570282541144"
"1813867624843055326","2024-07-18 11:25:16 +02:00","@Freebox Bonjour, mes parents ont fait leur inscription ( enfin ! ) le 9, et depuis pas de nouvelle toujours bloqué à cette étape, c'est normal ? https://t.co/NZRZz77fdu","[{""type"":""photo"",""url"":""https://t.co/NZRZz77fdu"",""thumbnail"":""https://pbs.twimg.com/media/GSwm0KzWUAAp0u7?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GSwm0KzWUAAp0u7?format=png&name=orig""}]","hnchck","Quentin","https://pbs.twimg.com/profile_images/1814021212034433024/N9U9VIDu_normal.jpg","2719734105","null","null","null","[]",0,0,0,0,1,82,false,false,false,"https://twitter.com/hnchck/status/1813867624843055326"
"1813886775799984228","2024-07-18 12:41:22 +02:00","@Freebox c’est normal des signalements pour pertes de synchro (des dizaines de fois par jour), des rendez-vous techniciens annulé sans prévenir le client, une assistance téléphonique qui indique que la ligne est rétablie alors que la Freebox est en étape 3? #freeboxUltra","[]","AnthonyPiresG","Anthony Pires","https://pbs.twimg.com/profile_images/1854053944923947008/QuuvVO4-_normal.jpg","95459203","null","null","null","[]",0,0,0,0,1,191,false,false,false,"https://twitter.com/AnthonyPiresG/status/1813886775799984228"
"1813922662487568753","2024-07-18 15:03:58 +02:00","1/2 [SMSoIMS] Vous pouvez désormais envoyer tous vos SMS par le réseau 4G ou Wi-Fi en France métropolitaine.\nL’option est activée automatiquement pour l’ensemble des abonnés mobiles @free et disponible selon la compatibilité de votre téléphone (Android et iOS). https://t.co/V4NVKpLpLY","[{""type"":""photo"",""url"":""https://t.co/V4NVKpLpLY"",""thumbnail"":""https://pbs.twimg.com/media/GSxYSvSXEAAS0wJ?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSxYSvSXEAAS0wJ?format=jpg&name=orig""}]","Free_1337","Free 1337","https://pbs.twimg.com/profile_images/1436009896311496707/ZZbSW2SK_normal.jpg","1435161160547016704","null","null","null","[]",192,40,23,6,31,77913,false,false,false,"https://twitter.com/Free_1337/status/1813922662487568753"
"1813977091500802109","2024-07-18 18:40:15 +02:00","@Freebox je ne comprend pas une amie abonnée chez vous avec la delta depuis 2 ans on lui a offert les frais de migration vers la ultra. Moi je suis abonné chez vous depuis 2009 et a moi on me fait payer les frais de migration vers la ultra inadmissible","[]","jacquesnote","jacques","https://pbs.twimg.com/profile_images/863818061928951814/1-9TQoRK_normal.jpg","85842120","null","null","null","[]",0,1,0,0,1,78,false,false,false,"https://twitter.com/jacquesnote/status/1813977091500802109"
"1814009656504885552","2024-07-18 20:49:39 +02:00","Depuis le 23/06 je suis en attente d’un rdv pour la fibre chez @free je suis du coup pas encore client et je pense qu’a cette allure là je ne le serai jamais !! Honteux","[]","Y__htz","Y_htz","https://pbs.twimg.com/profile_images/1846672817846194176/6EDZCUCf_normal.jpg","3913341028","null","null","null","[]",0,0,0,0,1,6,false,false,false,"https://twitter.com/Y__htz/status/1814009656504885552"
"1814030614103785545","2024-07-18 22:12:56 +02:00","@jamelphenomeno @free @free dépêchez vous","[]","ariii_miss","𝖒𝖎𝖘𝖆","https://pbs.twimg.com/profile_images/1923428097665257472/XkBJya2D_normal.jpg","1572276767972368386","1814030270229606789","null","null","[]",0,0,0,0,1,112,false,false,false,"https://twitter.com/ariii_miss/status/1814030614103785545"
"1814031065990001071","2024-07-18 22:14:43 +02:00","@jamelphenomeno @free moi aussi j'attend le technicien depuis une semaine","[]","bavrooo","bavrooo🇩🇿","https://pbs.twimg.com/profile_images/1932514785557393408/sNkHn_qW_normal.jpg","1026424100212944896","1814030270229606789","null","null","[]",0,0,0,0,1,78,false,false,false,"https://twitter.com/bavrooo/status/1814031065990001071"
"1814034736118927866","2024-07-18 22:29:18 +02:00","@free allo,avez vous des nouvelles pour le réseau SVP ???","[]","GTrotereau","El Ché","https://pbs.twimg.com/profile_images/897023350861647873/3kh520Kb_normal.jpg","4690380798","null","null","null","[]",0,0,0,0,1,22,false,false,false,"https://twitter.com/GTrotereau/status/1814034736118927866"
"1814035247333253492","2024-07-18 22:31:20 +02:00","@DjheyHl @free Non plus rien depuis 15 mn même Coralie est chez Free en téléphonie et pas de réseau","[]","GTrotereau","El Ché","https://pbs.twimg.com/profile_images/897023350861647873/3kh520Kb_normal.jpg","4690380798","1814034932924395867","null","null","[]",0,0,0,0,2,26,false,false,false,"https://twitter.com/GTrotereau/status/1814035247333253492"
"1814081417405497766","2024-07-19 01:34:48 +02:00","rendez la wifi @free","[]","gnabxnahc","🍒 saw Ateez & seeing SKZ","https://pbs.twimg.com/profile_images/1907785582534705152/OG5W7ZES_normal.jpg","3082013559","null","null","null","[]",0,0,0,0,1,75,false,false,false,"https://twitter.com/gnabxnahc/status/1814081417405497766"
"1814208069481422980","2024-07-19 09:58:04 +02:00","@Freebox Non mais vous répondre trois jours après... Super le service après vente","[]","Ben29072013","Ben","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","1495878109773639684","1814205043014299838","null","null","[]",0,0,0,0,1,19,false,false,false,"https://twitter.com/Ben29072013/status/1814208069481422980"
"1814215859520352478","2024-07-19 10:29:02 +02:00","@Freebox Bonjour j'ai fait installer votre box depuis 10 min. Mais comment on fait pour avoir un être humain en ligne pour assistance ? Impossible au 3244 ni au 1044. Merci","[]","MasimSaid","Masim Said","https://pbs.twimg.com/profile_images/3540057568/040d6b35a931c1910d87a34e51307eb0_normal.jpeg","870051000","null","null","null","[]",0,0,0,0,1,22,false,false,false,"https://twitter.com/MasimSaid/status/1814215859520352478"
"1814220122342470038","2024-07-19 10:45:58 +02:00","@Freebox bonjour Free. Cela fait 1 mois que je n'ai plus internet. Un rdv avait été fixé puis annulé pour, je cite puisque vous deviez intervenir dans ""les plus brefs délais"".\nNous 'avons as la même notion de bref délais.\nQue faut-il faire pour avoir internet ?","[]","Dorban","Dorban","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","15272956","null","null","null","[]",0,0,0,0,2,55,false,false,false,"https://twitter.com/Dorban/status/1814220122342470038"
"1814232564715966700","2024-07-19 11:35:24 +02:00","@Xavier75 @free @Freebox \nBonjour Monsieur Niel\nVoila plus 20 ans que j'encense Free depuis Freesurf !\nJ'ai tous mes forfaits chez vous ...\nDepuis le 15 fev maintenant, je n'ai plu la fibre pro dans ma société qui, de fait, est en péril ... Que faire ??? \nQuelle déception ...","[]","MichaelPincebo1","Michael Pincebourde","https://pbs.twimg.com/profile_images/1583185070050910210/PT0MnIVg_normal.jpg","1583184890236964867","null","null","null","[]",0,1,0,0,1,3,false,false,false,"https://twitter.com/MichaelPincebo1/status/1814232564715966700"
"1814238911964512258","2024-07-19 12:00:38 +02:00","@free Normal pour vous qu'un des vos employés a souscrit a ma place sans mon accord un abonnement Free mobile et que l'on me demande d'envoyer un courrier de rétractation pour un abonnement que JE n'ai pas pris ?","[]","TabaryErwin","Tabary Erwin","https://pbs.twimg.com/profile_images/644210574377787392/QU8VCLp0_normal.jpg","850884319","null","null","null","[]",0,0,0,0,1,30,false,false,false,"https://twitter.com/TabaryErwin/status/1814238911964512258"
"1814253298322477539","2024-07-19 12:57:48 +02:00","@Free_1337 @Freebox Dites @Freebox vous n’avez pas honte de couper toute connexion et d’afficher un message d’erreur sur la freebox « contactez un technicien pour installer la fibre » c’est quoi ce forcing en pleines vacances d’été? Vous pouvez pas attendre la rentrée? On n’est pas encore en 2025!","[]","cavasesavoir2","Et ça…","https://pbs.twimg.com/profile_images/1752777927576420352/E5wBP-JO_normal.jpg","1597179935369695232","1485593294944063490","null","null","[]",0,0,0,0,2,137,false,false,false,"https://twitter.com/cavasesavoir2/status/1814253298322477539"
"1814266726114107603","2024-07-19 13:51:09 +02:00","@free 3 semaines sans internet et rien ne bouge malgré plusieurs appels, des rdv techniciens annulés... Chez free quand ça fonctionne c'est bien mais quand il y a un problème technique il n'y a plus personne, ni même au téléphone. Chez free j'ai tout compris : FUIR !","[]","reisen67","Éric","https://pbs.twimg.com/profile_images/1834921245353058304/PyWDmjQa_normal.jpg","305286256","null","null","null","[]",1,0,0,0,1,33,false,false,false,"https://twitter.com/reisen67/status/1814266726114107603"
"1814276844889289006","2024-07-19 14:31:22 +02:00","Impossible de contacter l’assistance free si c’est pas avec le numero de mobile de la personne concernée ! Super, on peut pas aider les retraités !! @Freebox","[]","Francedz213","m","https://pbs.twimg.com/profile_images/434247443409305600/Q_qAXtXn_normal.jpeg","761099040","null","null","null","[]",0,0,0,0,2,156,false,false,false,"https://twitter.com/Francedz213/status/1814276844889289006"
"1814296005510144260","2024-07-19 15:47:30 +02:00","@microlinux_eu @free l’assistance Free devient complètement aberrante, l’invention de Proxy n’arrange pas moins la situation","[]","enzonaute","enzo ¿ ","https://pbs.twimg.com/profile_images/1891644598868398080/bp7hwPsZ_normal.jpg","480318786","1814285203201827267","null","null","[]",0,0,0,0,1,93,false,false,false,"https://twitter.com/enzonaute/status/1814296005510144260"
"1814299035529834820","2024-07-19 15:59:32 +02:00","@InfoAbonneCanal abonnée myCANAL via @free je n’ai pas récupéré la diffusion sur mon téléviseur….ça fonctionne sur tablette…est-ce normal?","[]","MissWlad","Miss Wlad ن ✡🏌🏻‍♀️🇪🇺🇵🇱🇺🇦🇮🇱🎗️","https://pbs.twimg.com/profile_images/591543744425553921/vUpbZjQp_normal.jpg","1845168277","null","null","null","[]",1,0,0,0,2,163,false,false,false,"https://twitter.com/MissWlad/status/1814299035529834820"
"1814306411746054410","2024-07-19 16:28:51 +02:00","@Free_1337 @free @nPerf Sa donne que j’ai besoin de couverture au travail  help me !! saint Pol sur Ternoise 62130 https://t.co/VQnBAjvekI","[{""type"":""photo"",""url"":""https://t.co/VQnBAjvekI"",""thumbnail"":""https://pbs.twimg.com/media/GS22B5AW8AA2mPv?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GS22B5AW8AA2mPv?format=jpg&name=orig""}]","raynald62","Raynald RAY RAY","https://pbs.twimg.com/profile_images/777520735539593216/Wd-EKEJN_normal.jpg","366673808","1811340901450473847","null","null","[]",0,0,0,0,1,15,false,false,false,"https://twitter.com/raynald62/status/1814306411746054410"
"1814314333343465484","2024-07-19 17:00:20 +02:00","@ultrakfr @OQEEbyFree @Freebox Toujours de chaine 103 et 104 HDR sur @OQEEbyFree sur ma tv samsung.","[]","mrkilkenny91","MrKilkennnny","https://pbs.twimg.com/profile_images/1894066894124032000/Hc-q-v9L_normal.jpg","40479195","1813267588560134325","null","null","[]",0,0,0,0,2,175,false,false,false,"https://twitter.com/mrkilkenny91/status/1814314333343465484"
"1814327641547145515","2024-07-19 17:53:12 +02:00","@free  c'est normal de balader vos clients victimes d'un écrasement de ligne pendant un mois sans aucune information sur un délai d'intervention ? Pourtant la loi vous donne 8 jours pour rétablir la connexion. Ou alors free je n'ai pas tout compris","[]","ADianeadam","Diane Adam","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","2344076950","null","null","null","[]",0,0,0,0,1,67,false,false,false,"https://twitter.com/ADianeadam/status/1814327641547145515"
"1814334384704565600","2024-07-19 18:20:00 +02:00","@Freebox je n’en peux plus 1 mois que la box s’arrête en pleine journée pour ne redémarrer qu’a 23h impossible de vous joindre ! C’est terminé je résilie. À ce niveau c’est de l’incompétence.","[]","CalieeeFourchon","CalieFourchon","https://pbs.twimg.com/profile_images/775073927991287808/qqBYg-12_normal.jpg","775070842514538496","null","null","null","[]",1,0,0,0,1,783,false,false,false,"https://twitter.com/CalieeeFourchon/status/1814334384704565600"
"1814336508846899237","2024-07-19 18:28:27 +02:00","@Free_1337 @free il faudrait deja commencer par assurer un reseau correct ! pas de reseau mobile depuis une semaine dans le Nord des Landes, free annonce une maintenance des relais, et maintenant comme ça dure, free accuse Enedis pour une histoire de ""compteur electrique"" de qui se moque t'on ??","[]","JosDuklein","Joseph Duklein","https://pbs.twimg.com/profile_images/1730631549731676160/e1f2HWUQ_normal.png","1730631343149617153","1813922662487568753","null","null","[]",2,0,0,0,2,356,false,false,false,"https://twitter.com/JosDuklein/status/1814336508846899237"
"1814336903992541578","2024-07-19 18:30:01 +02:00","C’est quoi le problème avec @free ? La wifi de chez moi n’arrête pas de sauter. Je paye 48€ par mois pour ne pas avoir de connexion. Foutaise !","[]","DebyZknd","Z I K O N D O 🇨🇩🍭","https://pbs.twimg.com/profile_images/1797005880543633409/zb3ea9uy_normal.jpg","748063508","null","null","null","[]",4,2,0,0,3,1250,false,false,false,"https://twitter.com/DebyZknd/status/1814336903992541578"
"1814344612590358589","2024-07-19 19:00:39 +02:00","C’est parti pour la finale du Mondial de rugby U20 💪🇫🇷\n\nALLEZ LES BLEUETS ! \n\n#lequipeRUGBY https://t.co/t6LVY8kpuM","[{""type"":""video"",""url"":""https://t.co/t6LVY8kpuM"",""thumbnail"":""https://pbs.twimg.com/media/GS3YwoMXcAAMgRg?format=jpg&name=thumb"",""original"":""https://video.twimg.com/amplify_video/1814344559150645248/vid/avc1/1280x720/v737kr5hWmMm2wpR.mp4?tag=16""}]","lachainelequipe","la chaine L'Équipe","https://pbs.twimg.com/profile_images/898131594275368960/kXWbIelw_normal.jpg","2231296237","null","null","null","[]",130,8,2,2,18,49268,false,false,false,"https://twitter.com/lachainelequipe/status/1814344612590358589"
"1814348139559612633","2024-07-19 19:14:40 +02:00","Commence vraiment à m'agacer @Freebox. 3 jours pas de Tv pas d'internet, censé être rétabli à 16h, toujours rien. C'est pas la 1ere fois que ça merde","[]","AnaisSeref","Anaïs.","https://pbs.twimg.com/profile_images/1735752157230440448/Dry1Mw2b_normal.jpg","32882214","null","null","null","[]",3,0,0,0,1,1099,false,false,false,"https://twitter.com/AnaisSeref/status/1814348139559612633"
